net,length_um
u_picorv32.picorv32_core.alu_out_q\[16\],170.52µm
net976,170.46µm
_02905_,170.43µm
u_picorv32.pcpi_rs2\[11\],170.24µm
net774,170.225µm
_05594_,170.22µm
_05459_,170.07µm
net3251,169.86µm
clknet_leaf_90_clk_i,169.815µm
net1289,169.76µm
_01774_,169.73µm
clknet_5_28__leaf_clk_i,169.71µm
_01922_,169.655µm
clknet_leaf_79_clk_i,169.64µm
net1561,169.505µm
net1251,169.44µm
clknet_leaf_26_clk_i,169.145µm
net1200,169.09µm
net598,168.93µm
clknet_leaf_61_clk_i,168.905µm
net1323,168.655µm
net1536,168.56µm
net1474,168.51µm
clknet_leaf_38_clk_i,168.45µm
net1385,168.27µm
net794,168.11µm
net1560,168.015µm
net223,168.01µm
_02861_,167.915µm
clknet_leaf_89_clk_i,167.81µm
net444,167.76µm
clknet_leaf_42_clk_i,167.695µm
clknet_leaf_114_clk_i,167.695µm
clknet_leaf_60_clk_i,167.625µm
net1431,167.535µm
net1422,167.515µm
net1183,167.27µm
clknet_leaf_34_clk_i,167.25µm
clknet_leaf_130_clk_i,166.975µm
net863,166.93µm
net1217,166.92µm
clknet_leaf_53_clk_i,166.88µm
net669,166.86µm
net750,166.845µm
_05696_,166.76µm
clknet_5_3__leaf_clk_i,166.695µm
clknet_leaf_87_clk_i,166.69µm
net1032,166.585µm
net1500,166.53µm
clknet_leaf_77_clk_i,166.51µm
_05446_,166.44µm
clknet_leaf_103_clk_i,166.405µm
net1573,166.3µm
net1567,166.27µm
net771,166.2µm
clknet_leaf_106_clk_i,166.14µm
clknet_leaf_46_clk_i,166.09µm
net1108,165.975µm
u_picorv32.picorv32_core.latched_is_lh,165.67µm
u_picorv32.pcpi_rs2\[3\],165.65µm
clknet_leaf_30_clk_i,165.48µm
_02922_,165.39µm
u_picorv32.picorv32_core.reg_pc\[23\],164.975µm
u_picorv32.picorv32_core.is_beq_bne_blt_bge_bltu_bgeu,164.935µm
net894,164.88µm
net294,164.77µm
net254,164.76µm
_00002_,164.48µm
net256,164.13µm
clknet_leaf_118_clk_i,163.98µm
net1513,163.805µm
net877,163.63µm
clknet_leaf_98_clk_i,163.505µm
net767,163.425µm
net1161,163.335µm
clknet_leaf_39_clk_i,163.3µm
clknet_leaf_127_clk_i,163.125µm
_01809_,163.095µm
net1391,163.035µm
clknet_leaf_95_clk_i,162.845µm
net1267,162.795µm
clknet_leaf_2_clk_i,162.665µm
_02916_,162.63µm
_02892_,162.62µm
clknet_leaf_131_clk_i,162.485µm
net990,162.455µm
clknet_leaf_17_clk_i,162.4µm
net1193,162.38µm
_04062_,162.19µm
net729,162.155µm
net1110,161.88µm
_04644_,161.83µm
net602,161.79µm
clknet_leaf_107_clk_i,161.695µm
_05348_,161.67µm
net267,161.52µm
u_picorv32.picorv32_core.reg_pc\[7\],161.325µm
clknet_5_10__leaf_clk_i,161.2µm
net747,161.135µm
clknet_leaf_35_clk_i,161.13µm
clknet_leaf_122_clk_i,160.97µm
net173,160.865µm
clknet_5_11__leaf_clk_i,160.83µm
clknet_leaf_28_clk_i,160.805µm
clknet_leaf_36_clk_i,160.78µm
net1221,160.765µm
_01988_,160.755µm
_05893_,160.725µm
net3257,160.63µm
clknet_leaf_5_clk_i,160.425µm
net1582,160.33µm
net466,160.085µm
_02474_,159.87µm
u_picorv32.pcpi_rs1\[6\],159.74µm
net257,159.72µm
net153,159.57µm
u_picorv32.pcpi_rs2\[10\],159.245µm
net1042,159.12µm
u_picorv32.picorv32_core.reg_out\[30\],158.995µm
net1574,158.99µm
_05658_,158.95µm
_05347_,158.865µm
_01850_,158.85µm
clknet_leaf_75_clk_i,158.805µm
net1259,158.62µm
net488,158.46µm
net3239,158.29µm
net145,158.195µm
net3259,158.19µm
clknet_leaf_62_clk_i,158.12µm
net748,157.915µm
net1074,157.905µm
net265,157.875µm
net968,157.87µm
net2,157.69µm
clknet_leaf_48_clk_i,157.655µm
net725,157.52µm
clknet_leaf_41_clk_i,157.46µm
net357,157.45µm
_05560_,157.42µm
net1024,157.415µm
net876,157.41µm
net328,157.205µm
_05599_,157.185µm
net283,157.14µm
net358,157.08µm
net1147,156.47µm
net59,156.44µm
clknet_leaf_124_clk_i,156.365µm
net667,156.075µm
u_picorv32.picorv32_core.reg_out\[21\],155.96µm
_04168_,155.52µm
net1469,155.51µm
clknet_leaf_13_clk_i,155.465µm
clknet_leaf_101_clk_i,155.135µm
clknet_leaf_111_clk_i,155.04µm
net274,154.97µm
clknet_leaf_120_clk_i,154.885µm
net1529,154.87µm
net1210,154.64µm
clknet_leaf_67_clk_i,154.505µm
clknet_leaf_50_clk_i,154.445µm
clknet_5_14__leaf_clk_i,154.22µm
u_picorv32.picorv32_core.mem_rdata_q\[27\],154.175µm
net757,154.02µm
net486,153.995µm
_05609_,153.98µm
net1499,153.945µm
net1116,153.825µm
clknet_leaf_104_clk_i,153.825µm
net3232,153.79µm
net661,153.755µm
net1570,153.715µm
net606,153.575µm
net666,153.185µm
clknet_leaf_100_clk_i,153.115µm
net1286,153.105µm
clknet_5_12__leaf_clk_i,153.085µm
net654,153.08µm
_02611_,153.075µm
clknet_leaf_7_clk_i,152.925µm
net1547,152.875µm
net255,152.76µm
net724,152.76µm
clknet_leaf_105_clk_i,152.49µm
net310,152.42µm
net351,152.18µm
_05164_,151.94µm
net592,151.87µm
_05856_,151.77µm
net1446,151.49µm
clknet_leaf_85_clk_i,151.49µm
u_picorv32.picorv32_core.instr_srai,151.45µm
_04502_,151.44µm
_02089_,151.4µm
net1491,151.31µm
_05799_,151.28µm
net236,151.22µm
net3223,151.21µm
net871,151.075µm
clknet_leaf_25_clk_i,150.795µm
net810,150.67µm
clknet_leaf_84_clk_i,150.57µm
net1198,150.44µm
clknet_leaf_9_clk_i,150.315µm
net355,150.25µm
net670,150.235µm
u_picorv32.picorv32_core.reg_pc\[29\],150.22µm
u_picorv32.picorv32_core.mem_rdata_q\[2\],149.97µm
_05241_,149.64µm
net1524,149.605µm
_05575_,149.41µm
net766,149.345µm
net1512,149.33µm
net1056,149.305µm
net1006,149.27µm
_05597_,149.155µm
net710,149.11µm
_04984_,149.09µm
net953,148.955µm
_06001_,148.93µm
clknet_leaf_4_clk_i,148.845µm
net344,148.7µm
net752,147.99µm
net1572,147.775µm
u_picorv32.pcpi_rs1\[15\],147.585µm
net874,147.555µm
net1328,147.255µm
clknet_leaf_74_clk_i,147.25µm
_05364_,147.18µm
clknet_leaf_110_clk_i,147.13µm
net62,147.06µm
u_picorv32.picorv32_core.count_cycle\[21\],146.95µm
clknet_leaf_23_clk_i,146.93µm
net1244,146.91µm
u_picorv32.picorv32_core.reg_pc\[22\],146.665µm
clknet_leaf_68_clk_i,146.655µm
net1098,146.565µm
clknet_leaf_71_clk_i,146.535µm
u_picorv32.picorv32_core.is_sb_sh_sw,146.505µm
net347,146.16µm
net798,146.155µm
net881,146.13µm
_01545_,145.99µm
net1569,145.96µm
net1551,145.89µm
_03089_,145.545µm
net216,145.515µm
net1044,145.065µm
net164,144.98µm
net869,144.85µm
_02115_,144.74µm
_05622_,144.73µm
net197,144.65µm
net349,144.61µm
_01403_,144.54µm
net1482,144.375µm
clknet_leaf_73_clk_i,144.325µm
net1508,144.125µm
u_picorv32.picorv32_core.reg_pc\[5\],144.095µm
clknet_leaf_44_clk_i,144.005µm
net1076,143.99µm
_05685_,143.84µm
net343,143.83µm
_01937_,143.81µm
net132,143.73µm
net212,143.725µm
clknet_5_6__leaf_clk_i,143.66µm
net1182,143.55µm
u_picorv32.picorv32_core.mem_rdata_q\[22\],143.545µm
clknet_leaf_33_clk_i,143.475µm
clknet_leaf_31_clk_i,143.465µm
clknet_leaf_102_clk_i,143.43µm
clknet_leaf_6_clk_i,143.425µm
net1565,143.42µm
_01969_,143.29µm
net1146,143.26µm
net1552,143.195µm
net887,143.165µm
net1079,142.8µm
net178,142.735µm
net3249,142.63µm
clknet_leaf_49_clk_i,142.405µm
net586,142.35µm
net1464,142.26µm
net9,142.11µm
net1294,142.055µm
clknet_leaf_16_clk_i,141.88µm
net162,141.785µm
net679,141.775µm
net346,141.76µm
net1296,141.56µm
net712,141.525µm
clknet_leaf_43_clk_i,141.41µm
net238,141.365µm
_03852_,141.095µm
clknet_leaf_64_clk_i,141.06µm
net354,141.03µm
_04046_,140.83µm
net350,140.825µm
net603,140.69µm
_05711_,140.65µm
clknet_leaf_20_clk_i,140.58µm
_02804_,140.535µm
net716,140.4µm
_02871_,140.315µm
net353,140.18µm
net650,140.18µm
net780,140.15µm
net345,140.125µm
u_picorv32.picorv32_core.mem_rdata_q\[26\],140.055µm
net239,139.965µm
_05997_,139.93µm
_05431_,139.82µm
net327,139.82µm
net1258,139.775µm
clknet_leaf_132_clk_i,139.75µm
net352,139.745µm
clknet_leaf_1_clk_i,139.665µm
clknet_leaf_37_clk_i,139.625µm
clknet_leaf_109_clk_i,139.605µm
u_picorv32.picorv32_core.alu_out_q\[19\],139.56µm
_05898_,139.525µm
_02868_,139.495µm
_02108_,139.33µm
net1548,139.205µm
net1007,139.16µm
net158,139.15µm
_05995_,139.08µm
_05785_,138.92µm
u_picorv32.picorv32_core.instr_xori,138.8µm
net1507,138.795µm
net713,138.76µm
net1173,138.665µm
clknet_leaf_8_clk_i,138.535µm
u_picorv32.picorv32_core.is_alu_reg_reg,138.53µm
net348,138.48µm
net624,137.9µm
net1577,137.78µm
net385,137.765µm
_05783_,137.57µm
net1232,137.56µm
u_picorv32.picorv32_core.reg_out\[0\],137.46µm
u_picorv32.picorv32_core.instr_rdinstr,137.43µm
_01551_,137.42µm
_05035_,137.42µm
net886,137.42µm
clknet_leaf_83_clk_i,137.4µm
net1555,137.29µm
net332,137.215µm
_05633_,137.17µm
net864,137.125µm
net594,137.015µm
net1510,136.945µm
net1418,136.86µm
net1005,136.735µm
u_picorv32.picorv32_core.reg_out\[17\],136.5µm
net1317,136.455µm
net356,136.45µm
net1481,136.45µm
u_picorv32.picorv32_core.alu_out\[15\],136.11µm
net246,135.985µm
_04304_,135.98µm
net3255,135.91µm
net338,135.86µm
clknet_leaf_65_clk_i,135.75µm
net1083,135.675µm
net756,135.59µm
_02793_,135.49µm
net1185,135.445µm
net337,135.41µm
net951,135.41µm
_03639_,135.375µm
_04641_,135.37µm
net497,135.305µm
net1199,134.54µm
net1514,134.49µm
net147,134.42µm
net1487,134.385µm
_05672_,134.35µm
net980,133.945µm
net1433,133.76µm
net882,133.605µm
u_picorv32.picorv32_core.reg_out\[7\],133.52µm
net1253,133.425µm
net1087,133.395µm
net331,133.33µm
_02859_,133.265µm
net938,132.985µm
_05644_,132.92µm
net642,132.885µm
net1178,132.825µm
net959,132.8µm
_02803_,132.74µm
_02950_,132.67µm
_04927_,132.57µm
clknet_leaf_21_clk_i,132.57µm
net10,131.985µm
net401,131.815µm
net1015,131.375µm
net172,131.235µm
clknet_leaf_0_clk_i,131.025µm
net1530,130.825µm
_05993_,130.75µm
net1284,130.72µm
net742,130.59µm
net584,130.53µm
net1211,130.45µm
u_picorv32.picorv32_core.instr_sra,130.36µm
u_picorv32.picorv32_core.alu_out\[14\],130.2µm
net159,130.18µm
net1472,129.97µm
net1058,129.87µm
u_picorv32.picorv32_core.reg_pc\[15\],129.655µm
net1171,129.63µm
net1099,129.525µm
u_picorv32.picorv32_core.decoded_imm_j\[1\],129.44µm
_01672_,129.33µm
net1255,129.27µm
u_picorv32.picorv32_core.mem_rdata_q\[28\],129.265µm
net620,129.245µm
net744,129.21µm
clknet_leaf_29_clk_i,129.17µm
net1341,129µm
net183,128.96µm
net878,128.955µm
net733,128.705µm
u_picorv32.picorv32_core.alu_out\[27\],128.6µm
net1094,128.575µm
net465,128.525µm
net862,128.505µm
net622,128.455µm
net218,128.43µm
net1085,128.35µm
net1047,128.205µm
u_picorv32.pcpi_rs2\[2\],128.11µm
_05999_,128.025µm
net883,127.97µm
net855,127.8µm
net272,127.69µm
net1091,127.495µm
net1463,127.3µm
_01940_,127.25µm
net1064,127.25µm
_01974_,127.16µm
net1327,127.15µm
clknet_leaf_14_clk_i,127.03µm
net988,126.955µm
net1484,126.94µm
net171,126.87µm
net175,126.795µm
net1004,126.74µm
net1166,126.72µm
net402,126.67µm
net1526,126.615µm
net1254,126.595µm
_02808_,126.585µm
net470,126.445µm
_02149_,126.38µm
u_picorv32.picorv32_core.alu_out\[11\],125.71µm
net273,125.43µm
net474,125.38µm
net229,125.3µm
clknet_leaf_94_clk_i,125.215µm
net1073,124.95µm
net1103,124.895µm
u_picorv32.picorv32_core.cpu_state\[1\],124.855µm
net501,124.82µm
net604,124.775µm
net651,124.765µm
net329,124.375µm
net726,124.365µm
net1298,124.34µm
net286,124.285µm
net166,124.205µm
net643,124.03µm
_05774_,124.02µm
_05725_,123.97µm
net1497,123.745µm
net1515,123.64µm
_05546_,123.54µm
net718,123.53µm
net746,123.345µm
net708,123.28µm
_02167_,123.275µm
net1117,123.27µm
_04171_,123.24µm
net1489,123.06µm
net759,123.035µm
u_picorv32.picorv32_core.alu_out\[26\],122.79µm
net1581,122.525µm
_04379_,122.415µm
_03532_,122.41µm
_05853_,122.39µm
net142,122.39µm
_05034_,122.35µm
u_picorv32.picorv32_core.instr_bge,122.29µm
net1184,122.175µm
_05761_,122.16µm
clknet_leaf_45_clk_i,122.12µm
net621,122.06µm
net1075,121.95µm
net786,121.93µm
net609,121.78µm
net206,121.705µm
u_picorv32.picorv32_core.count_cycle\[38\],121.695µm
net477,121.69µm
_02143_,121.645µm
net190,121.615µm
net8,121.3µm
net808,121.275µm
net812,121.225µm
_05710_,121.2µm
net1095,121.195µm
net673,121.17µm
_01549_,121.14µm
net278,121µm
clknet_4_4_0_clk_i,120.995µm
net1113,120.99µm
u_picorv32.picorv32_core.count_instr\[34\],120.88µm
_05712_,120.69µm
net656,120.525µm
net1249,120.455µm
_01885_,120.37µm
net231,120.33µm
u_picorv32.picorv32_core.decoded_imm_j\[19\],120.14µm
net340,120.015µm
net194,119.96µm
net456,119.76µm
u_picorv32.picorv32_core.reg_pc\[25\],119.725µm
net1459,119.63µm
_01400_,119.58µm
net763,119.565µm
net688,119.545µm
net1102,119.545µm
net498,119.535µm
net779,119.225µm
_05917_,119.17µm
u_picorv32.picorv32_core.count_instr\[15\],119.08µm
net185,119.055µm
net187,118.92µm
net965,118.915µm
net191,118.865µm
net219,118.825µm
net1090,118.77µm
u_picorv32.pcpi_rs1\[5\],118.44µm
net1584,118.425µm
_05780_,118.22µm
_02910_,118.2µm
_02131_,118.115µm
net386,117.865µm
net186,117.85µm
u_picorv32.picorv32_core.mem_rdata_q\[21\],117.695µm
_01627_,117.68µm
net468,117.65µm
_02902_,117.595µm
net174,117.51µm
u_picorv32.picorv32_core.alu_out_q\[0\],117.44µm
net1303,117.21µm
_05255_,117.14µm
u_picorv32.picorv32_core.mem_rdata_q\[29\],117.01µm
u_picorv32.picorv32_core.decoded_imm\[2\],116.945µm
net464,116.93µm
net487,116.905µm
_03122_,116.8µm
net260,116.76µm
net1023,116.73µm
net1257,116.7µm
_01936_,116.6µm
net1059,116.43µm
net157,116.35µm
net872,115.975µm
net1036,115.94µm
_01548_,115.88µm
_05022_,115.83µm
net325,115.82µm
_03099_,115.665µm
u_picorv32.picorv32_core.decoded_imm_j\[17\],115.635µm
_05010_,115.21µm
net1031,115.205µm
net460,115.195µm
_02838_,115.125µm
net652,114.885µm
clknet_4_14_0_clk_i,114.84µm
net1468,114.81µm
net221,114.785µm
net209,114.65µm
net1068,114.65µm
_05724_,114.48µm
net1157,114.465µm
net585,114.23µm
net176,114.205µm
_05989_,114.12µm
net211,114.07µm
net793,114.05µm
_05991_,114.01µm
_04433_,113.64µm
_02944_,113.575µm
net199,113.39µm
clknet_leaf_58_clk_i,113.245µm
net749,113.155µm
net768,113.09µm
net649,113.045µm
_03905_,113.005µm
net709,112.95µm
_01997_,112.78µm
net245,112.67µm
net1187,112.5µm
net341,112.405µm
net1300,112.35µm
net1540,112.33µm
net339,112.21µm
net975,112.145µm
net1479,112.115µm
net237,112.095µm
net170,111.96µm
net235,111.955µm
_02331_,111.87µm
_05974_,111.44µm
_05916_,111.36µm
clknet_4_8_0_clk_i,111.345µm
net778,111.15µm
_02982_,111.07µm
net279,111.01µm
net491,110.99µm
net1511,110.855µm
u_picorv32.picorv32_core.alu_out\[7\],110.85µm
net189,110.815µm
u_picorv32.picorv32_core.count_cycle\[36\],110.775µm
net244,110.73µm
net214,110.665µm
net956,110.215µm
net233,110.19µm
_02272_,110.18µm
clknet_4_10_0_clk_i,110.135µm
clknet_4_12_0_clk_i,109.925µm
net1204,109.875µm
_01670_,109.86µm
_04852_,109.86µm
_02887_,109.605µm
net1522,109.58µm
net271,109.575µm
net1186,109.55µm
net1194,109.47µm
net1492,109.415µm
net182,109.365µm
clknet_4_11_0_clk_i,109.355µm
net144,109.075µm
net1250,109.065µm
net1280,109.045µm
_01739_,108.985µm
_01689_,108.97µm
_05746_,108.96µm
u_picorv32.picorv32_core.reg_pc\[12\],108.92µm
_04377_,108.76µm
net1209,108.745µm
u_picorv32.picorv32_core.count_instr\[16\],108.705µm
net192,108.695µm
net802,108.525µm
u_picorv32.picorv32_core.count_instr\[9\],108.45µm
net1205,108.4µm
net208,108.34µm
net787,108.285µm
net276,108.155µm
u_picorv32.picorv32_core.decoded_imm\[21\],107.915µm
net1450,107.7µm
net1159,107.615µm
net243,107.585µm
_05976_,107.53µm
u_picorv32.picorv32_core.decoded_imm_j\[8\],107.515µm
net167,107.495µm
clknet_4_6_0_clk_i,107.495µm
net459,107.49µm
_02199_,107.3µm
net1439,107.285µm
_02908_,107.095µm
_05866_,107.085µm
_03085_,107.045µm
_02818_,107.04µm
_02372_,106.95µm
_05319_,106.905µm
net1542,106.825µm
_02147_,106.57µm
net814,106.54µm
u_picorv32.picorv32_core.count_instr\[13\],106.45µm
u_picorv32.picorv32_core.instr_sb,106.375µm
u_picorv32.pcpi_rs2\[12\],106.365µm
net463,106.24µm
net657,106.14µm
net589,106.065µm
_03865_,106.02µm
net600,106.01µm
u_picorv32.picorv32_core.reg_out\[18\],106.005µm
net161,105.975µm
net485,105.915µm
_01589_,105.86µm
_05587_,105.79µm
u_picorv32.picorv32_core.count_instr\[35\],105.745µm
_02962_,105.6µm
net155,105.585µm
net168,105.525µm
net801,105.435µm
net1021,105.415µm
net653,105.225µm
clknet_4_5_0_clk_i,105.145µm
_01681_,104.89µm
net1238,104.85µm
net336,104.78µm
clknet_4_1_0_clk_i,104.77µm
net1309,104.74µm
net1063,104.73µm
u_picorv32.picorv32_core.mem_rdata_q\[20\],104.725µm
_04459_,104.64µm
net184,104.595µm
net342,104.585µm
u_picorv32.pcpi_rs2\[6\],104.455µm
_04573_,104.29µm
u_picorv32.picorv32_core.decoded_imm_j\[9\],104.28µm
net1041,104.22µm
u_picorv32.picorv32_core.alu_out\[13\],104.21µm
net177,104.21µm
net198,104.15µm
clknet_4_13_0_clk_i,104.115µm
net967,104.095µm
net1109,103.92µm
net1179,103.92µm
net262,103.605µm
_01587_,103.545µm
net1579,103.48µm
net1213,103.475µm
_01671_,103.39µm
net1057,103.125µm
net1493,103.11µm
net160,103.1µm
net626,103.095µm
net282,103.055µm
net790,102.89µm
_03842_,102.84µm
net458,102.83µm
net1334,102.785µm
u_picorv32.picorv32_core.alu_out\[22\],102.66µm
net1127,102.595µm
net263,102.575µm
net583,102.465µm
net1202,102.45µm
net151,102.435µm
_01944_,102.42µm
net1517,102.26µm
net242,102.235µm
_03091_,102.12µm
net326,102.055µm
net148,102.05µm
_02612_,102.02µm
_02843_,101.99µm
net1247,101.875µm
net1311,101.84µm
_03435_,101.83µm
net284,101.75µm
net1505,101.685µm
net1477,101.535µm
u_picorv32.picorv32_core.instr_andi,101.52µm
net1583,101.275µm
u_picorv32.picorv32_core.count_instr\[14\],101.25µm
net979,101.25µm
net1043,101.205µm
_05254_,101.17µm
u_picorv32.picorv32_core.alu_out\[10\],100.92µm
net1454,100.92µm
net1535,100.84µm
clknet_leaf_59_clk_i,100.825µm
net146,100.675µm
_03119_,100.64µm
u_picorv32.picorv32_core.count_instr\[19\],100.605µm
net571,100.59µm
_02252_,100.28µm
_01812_,100.245µm
net150,100.1µm
_02367_,100.075µm
_05268_,100.02µm
_02994_,99.91µm
_02247_,99.87µm
u_picorv32.pcpi_rs1\[3\],99.86µm
net188,99.81µm
_02885_,99.61µm
net205,99.56µm
net1336,99.335µm
net250,99.275µm
_02999_,99.27µm
u_picorv32.picorv32_core.decoded_imm_j\[7\],99.255µm
clknet_4_3_0_clk_i,99.21µm
net196,99.08µm
clknet_4_9_0_clk_i,98.965µm
_02957_,98.855µm
clknet_4_15_0_clk_i,98.84µm
net143,98.79µm
net181,98.755µm
u_picorv32.picorv32_core.count_instr\[8\],98.71µm
net627,98.605µm
net467,98.36µm
net472,97.905µm
_02166_,97.69µm
u_picorv32.picorv32_core.decoded_imm_j\[18\],97.655µm
net689,97.655µm
net722,97.455µm
u_picorv32.picorv32_core.reg_out\[6\],97.44µm
_01767_,97.43µm
clknet_4_2_0_clk_i,97.4µm
_02876_,97.26µm
net870,97.255µm
net1283,97.235µm
u_picorv32.picorv32_core.mem_do_prefetch,97.115µm
net70,97.08µm
_02394_,96.96µm
u_picorv32.picorv32_core.instr_xor,96.93µm
_03643_,96.9µm
u_picorv32.picorv32_core.mem_rdata_q\[23\],96.885µm
u_picorv32.picorv32_core.reg_out\[2\],96.745µm
_02047_,96.74µm
_02825_,96.68µm
net1055,96.68µm
net1315,96.645µm
clknet_4_0_0_clk_i,96.625µm
_02551_,96.61µm
net1424,96.52µm
_01886_,96.37µm
net1105,96.255µm
net1097,95.99µm
_02562_,95.94µm
_02882_,95.88µm
net469,95.745µm
net658,95.61µm
_02833_,95.59µm
_02490_,95.53µm
net1417,95.525µm
_03268_,95.205µm
_05850_,95.095µm
net334,94.95µm
_05849_,94.92µm
net668,94.795µm
_01687_,94.78µm
net500,94.745µm
net1495,94.675µm
net362,94.65µm
net1235,94.64µm
net1096,94.4µm
_04061_,94.38µm
u_picorv32.picorv32_core.decoded_imm_j\[10\],94.175µm
net26,94.1µm
_03363_,94.08µm
net251,94.055µm
_02254_,93.91µm
_02613_,93.84µm
_02106_,93.79µm
net207,93.58µm
u_picorv32.picorv32_core.reg_pc\[4\],93.54µm
_02997_,93.47µm
net1585,93.47µm
net655,93.39µm
net832,93.325µm
_02891_,93.31µm
_02730_,93.175µm
_01903_,93.14µm
_02327_,93.13µm
_03401_,93.115µm
_05608_,93µm
_02479_,92.94µm
net1011,92.87µm
net1345,92.845µm
u_picorv32.picorv32_core.count_instr\[10\],92.79µm
_05946_,92.71µm
_02978_,92.67µm
net281,92.545µm
u_picorv32.picorv32_core.count_instr\[24\],92.495µm
_01550_,92.49µm
_02086_,92.46µm
net944,92.365µm
net1458,92.31µm
_02539_,92.21µm
net1539,92.125µm
net1541,92.1µm
_05100_,92.04µm
_01547_,91.88µm
_01573_,91.69µm
net1576,91.69µm
u_picorv32.picorv32_core.count_cycle\[25\],91.67µm
net1485,91.65µm
_02698_,91.605µm
_03431_,91.585µm
net1216,91.51µm
net1106,91.46µm
net1318,91.395µm
clknet_4_7_0_clk_i,91.295µm
_02992_,91.14µm
net248,91.135µm
net638,91.125µm
_03518_,90.995µm
u_picorv32.picorv32_core.count_instr\[27\],90.97µm
net971,90.93µm
net1503,90.835µm
_05189_,90.67µm
u_picorv32.picorv32_core.mem_rdata_q\[30\],90.62µm
net899,90.5µm
_05450_,90.465µm
_05281_,90.38µm
_03533_,90.19µm
u_picorv32.picorv32_core.count_cycle\[32\],90.165µm
_03479_,90.13µm
_05919_,90.09µm
net462,90.05µm
_04093_,89.965µm
net1498,89.965µm
net1342,89.935µm
u_picorv32.picorv32_core.count_cycle\[52\],89.89µm
