net,length_um
u_picorv32.picorv32_core.cpuregs\[0\]\[20\],35.35µm
_02507_,35.34µm
_05168_,35.34µm
_02242_,35.29µm
u_picorv32.picorv32_core.cpuregs\[21\]\[8\],35.255µm
_01764_,35.245µm
u_picorv32.picorv32_core.cpuregs\[15\]\[3\],35.245µm
_04368_,35.23µm
u_picorv32.picorv32_core.cpuregs\[14\]\[2\],35.23µm
_02258_,35.18µm
u_picorv32.picorv32_core.cpuregs\[21\]\[20\],35.175µm
_04371_,35.16µm
_05302_,35.16µm
u_picorv32.picorv32_core.cpuregs\[1\]\[2\],35.12µm
_04987_,35.11µm
u_picorv32.picorv32_core.cpuregs\[31\]\[16\],35.11µm
u_picorv32.picorv32_core.cpuregs\[1\]\[16\],35.105µm
_01788_,35.085µm
u_picorv32.picorv32_core.cpuregs\[11\]\[22\],35.065µm
u_picorv32.picorv32_core.cpuregs\[30\]\[29\],35.065µm
_03081_,35.06µm
u_picorv32.picorv32_core.cpuregs\[0\]\[28\],35.05µm
u_picorv32.picorv32_core.cpuregs\[28\]\[3\],35µm
net138,34.99µm
_03692_,34.98µm
_05195_,34.98µm
_05263_,34.975µm
_05039_,34.95µm
u_picorv32.picorv32_core.cpuregs\[31\]\[0\],34.94µm
u_picorv32.picorv32_core.cpuregs\[13\]\[28\],34.93µm
u_picorv32.picorv32_core.cpuregs\[9\]\[28\],34.92µm
u_picorv32.picorv32_core.cpuregs\[4\]\[3\],34.885µm
_04392_,34.86µm
_01407_,34.81µm
u_picorv32.picorv32_core.cpuregs\[11\]\[28\],34.78µm
_04671_,34.76µm
u_picorv32.picorv32_core.cpuregs\[30\]\[22\],34.755µm
_05511_,34.75µm
u_picorv32.picorv32_core.cpuregs\[19\]\[14\],34.75µm
_02140_,34.62µm
_05181_,34.62µm
_06017_,34.62µm
u_picorv32.picorv32_core.cpuregs\[2\]\[26\],34.605µm
u_picorv32.picorv32_core.cpuregs\[31\]\[2\],34.585µm
u_picorv32.picorv32_core.cpuregs\[16\]\[6\],34.58µm
u_picorv32.picorv32_core.cpuregs\[26\]\[10\],34.54µm
_05323_,34.51µm
_01968_,34.46µm
u_picorv32.picorv32_core.cpuregs\[3\]\[29\],34.455µm
u_picorv32.picorv32_core.cpuregs\[15\]\[24\],34.435µm
_02548_,34.39µm
u_picorv32.picorv32_core.instr_rdcycleh,34.38µm
u_picorv32.picorv32_core.cpuregs\[14\]\[23\],34.33µm
_02718_,34.3µm
u_picorv32.picorv32_core.cpuregs\[31\]\[8\],34.28µm
u_picorv32.picorv32_core.cpuregs\[22\]\[18\],34.275µm
_05214_,34.26µm
u_picorv32.picorv32_core.cpuregs\[31\]\[21\],34.255µm
_01748_,34.24µm
u_picorv32.picorv32_core.decoded_rd\[4\],34.235µm
_04744_,34.185µm
_02815_,34.175µm
u_picorv32.picorv32_core.cpuregs\[16\]\[14\],34.175µm
_03181_,34.17µm
u_picorv32.picorv32_core.cpuregs\[21\]\[21\],34.155µm
u_picorv32.picorv32_core.cpuregs\[30\]\[16\],34.155µm
u_picorv32.picorv32_core.cpuregs\[16\]\[16\],34.045µm
u_picorv32.picorv32_core.cpuregs\[2\]\[10\],34.03µm
u_picorv32.picorv32_core.cpuregs\[6\]\[9\],34.015µm
_03050_,33.98µm
_04475_,33.97µm
u_picorv32.picorv32_core.cpuregs\[1\]\[20\],33.97µm
u_picorv32.picorv32_core.cpuregs\[22\]\[27\],33.965µm
_02386_,33.91µm
_05105_,33.91µm
_03329_,33.86µm
_04920_,33.85µm
_05093_,33.85µm
_05391_,33.85µm
u_picorv32.picorv32_core.mem_rdata_q\[11\],33.85µm
u_picorv32.picorv32_core.cpuregs\[23\]\[31\],33.845µm
u_picorv32.picorv32_core.cpuregs\[13\]\[1\],33.84µm
u_picorv32.picorv32_core.cpuregs\[12\]\[30\],33.835µm
_02185_,33.79µm
_04928_,33.79µm
u_picorv32.picorv32_core.cpuregs\[27\]\[18\],33.79µm
_01899_,33.78µm
_02800_,33.78µm
u_picorv32.picorv32_core.cpuregs\[3\]\[16\],33.765µm
u_picorv32.picorv32_core.cpuregs\[17\]\[12\],33.74µm
u_picorv32.picorv32_core.cpuregs\[20\]\[17\],33.735µm
_05918_,33.72µm
_05205_,33.67µm
_03334_,33.655µm
u_picorv32.picorv32_core.cpuregs\[14\]\[18\],33.625µm
u_picorv32.picorv32_core.cpuregs\[9\]\[30\],33.62µm
_01867_,33.6µm
u_picorv32.picorv32_core.cpuregs\[6\]\[23\],33.565µm
_01981_,33.56µm
u_picorv32.picorv32_core.cpuregs\[26\]\[0\],33.555µm
_03161_,33.535µm
_05533_,33.505µm
u_picorv32.picorv32_core.cpuregs\[11\]\[0\],33.49µm
u_picorv32.picorv32_core.cpuregs\[30\]\[8\],33.485µm
_04127_,33.48µm
u_picorv32.picorv32_core.cpuregs\[30\]\[25\],33.48µm
u_picorv32.picorv32_core.cpuregs\[23\]\[7\],33.475µm
net232,33.46µm
_01648_,33.425µm
u_picorv32.picorv32_core.cpuregs\[27\]\[1\],33.425µm
u_picorv32.picorv32_core.mem_rdata_q\[5\],33.325µm
u_picorv32.picorv32_core.cpuregs\[16\]\[26\],33.32µm
_02699_,33.31µm
u_picorv32.picorv32_core.count_cycle\[28\],33.28µm
_02139_,33.27µm
u_picorv32.picorv32_core.cpuregs\[25\]\[6\],33.26µm
_02165_,33.25µm
_04949_,33.25µm
u_picorv32.picorv32_core.cpuregs\[5\]\[8\],33.25µm
_03927_,33.24µm
u_picorv32.picorv32_core.cpuregs\[13\]\[12\],33.24µm
u_picorv32.picorv32_core.cpuregs\[4\]\[4\],33.24µm
u_picorv32.picorv32_core.cpuregs\[16\]\[24\],33.215µm
u_picorv32.picorv32_core.cpuregs\[2\]\[23\],33.2µm
_05290_,33.165µm
u_picorv32.picorv32_core.count_cycle\[5\],33.165µm
u_picorv32.picorv32_core.cpuregs\[5\]\[25\],33.16µm
u_picorv32.picorv32_core.cpuregs\[22\]\[9\],33.15µm
u_picorv32.picorv32_core.cpuregs\[27\]\[25\],33.145µm
u_picorv32.picorv32_core.cpuregs\[12\]\[18\],33.105µm
u_picorv32.picorv32_core.cpuregs\[24\]\[24\],33.105µm
_03428_,33.09µm
u_picorv32.picorv32_core.cpuregs\[4\]\[20\],33.09µm
u_picorv32.picorv32_core.cpuregs\[3\]\[15\],33.08µm
_03059_,33.02µm
_05927_,33.01µm
u_picorv32.picorv32_core.cpuregs\[21\]\[15\],33.01µm
_02433_,32.995µm
u_picorv32.picorv32_core.cpuregs\[17\]\[8\],32.995µm
u_picorv32.picorv32_core.mem_rdata_q\[10\],32.96µm
u_picorv32.picorv32_core.count_instr\[57\],32.95µm
u_picorv32.picorv32_core.cpuregs\[21\]\[7\],32.95µm
u_picorv32.picorv32_core.cpuregs\[8\]\[28\],32.95µm
_03616_,32.945µm
_04386_,32.94µm
u_picorv32.picorv32_core.cpuregs\[30\]\[26\],32.93µm
u_picorv32.picorv32_core.cpuregs\[9\]\[23\],32.915µm
u_picorv32.picorv32_core.cpuregs\[22\]\[30\],32.89µm
u_picorv32.picorv32_core.cpuregs\[29\]\[1\],32.835µm
u_picorv32.picorv32_core.cpuregs\[10\]\[18\],32.815µm
_03460_,32.785µm
u_picorv32.picorv32_core.cpuregs\[15\]\[30\],32.77µm
_03664_,32.765µm
u_picorv32.picorv32_core.cpuregs\[15\]\[28\],32.76µm
_05694_,32.745µm
u_picorv32.picorv32_core.count_instr\[17\],32.73µm
u_picorv32.picorv32_core.count_cycle\[27\],32.725µm
_05115_,32.71µm
u_picorv32.picorv32_core.cpuregs\[0\]\[5\],32.71µm
u_picorv32.picorv32_core.cpuregs\[9\]\[6\],32.71µm
u_picorv32.picorv32_core.reg_next_pc\[7\],32.71µm
u_picorv32.picorv32_core.cpuregs\[25\]\[3\],32.695µm
u_picorv32.picorv32_core.cpuregs\[3\]\[0\],32.675µm
_02412_,32.67µm
_05227_,32.64µm
u_picorv32.picorv32_core.cpuregs\[29\]\[31\],32.62µm
u_picorv32.picorv32_core.cpuregs\[27\]\[24\],32.61µm
u_picorv32.picorv32_core.cpuregs\[29\]\[25\],32.61µm
_01546_,32.605µm
_02179_,32.595µm
u_picorv32.picorv32_core.cpuregs\[6\]\[6\],32.59µm
u_picorv32.picorv32_core.cpuregs\[1\]\[22\],32.54µm
u_picorv32.picorv32_core.cpuregs\[9\]\[29\],32.54µm
_02329_,32.535µm
u_picorv32.picorv32_core.cpuregs\[15\]\[2\],32.53µm
u_picorv32.picorv32_core.cpuregs\[11\]\[2\],32.515µm
u_picorv32.picorv32_core.cpuregs\[16\]\[8\],32.49µm
u_picorv32.picorv32_core.cpuregs\[7\]\[29\],32.485µm
net1045,32.47µm
_04714_,32.46µm
u_picorv32.picorv32_core.cpuregs\[19\]\[28\],32.45µm
_03570_,32.445µm
u_picorv32.picorv32_core.cpuregs\[26\]\[20\],32.425µm
u_picorv32.picorv32_core.cpuregs\[12\]\[4\],32.42µm
_05144_,32.4µm
u_picorv32.picorv32_core.cpuregs\[19\]\[4\],32.395µm
_04293_,32.38µm
u_picorv32.picorv32_core.cpuregs\[11\]\[25\],32.38µm
net981,32.38µm
u_picorv32.picorv32_core.cpuregs\[23\]\[16\],32.29µm
_04483_,32.28µm
u_picorv32.picorv32_core.cpuregs\[17\]\[14\],32.28µm
u_picorv32.picorv32_core.cpuregs\[16\]\[10\],32.255µm
_01953_,32.25µm
_03534_,32.235µm
u_picorv32.picorv32_core.cpuregs\[18\]\[31\],32.23µm
_01727_,32.225µm
_04765_,32.22µm
_05734_,32.22µm
u_picorv32.picorv32_core.count_instr\[6\],32.205µm
u_picorv32.picorv32_core.cpuregs\[8\]\[19\],32.19µm
u_picorv32.picorv32_core.cpuregs\[20\]\[16\],32.175µm
u_picorv32.picorv32_core.cpuregs\[30\]\[1\],32.17µm
u_picorv32.picorv32_core.cpuregs\[5\]\[10\],32.17µm
u_picorv32.picorv32_core.cpuregs\[19\]\[16\],32.125µm
u_picorv32.picorv32_core.cpuregs\[24\]\[12\],32.125µm
_02523_,32.12µm
_05122_,32.1µm
u_picorv32.picorv32_core.count_cycle\[26\],32.08µm
u_picorv32.picorv32_core.cpuregs\[25\]\[25\],32.07µm
u_picorv32.picorv32_core.cpuregs\[30\]\[18\],32.05µm
net3024,32.025µm
u_picorv32.picorv32_core.cpuregs\[14\]\[1\],31.99µm
u_picorv32.picorv32_core.reg_next_pc\[1\],31.985µm
_05133_,31.98µm
_05362_,31.98µm
u_picorv32.picorv32_core.cpuregs\[6\]\[27\],31.965µm
net35,31.96µm
u_picorv32.picorv32_core.cpuregs\[18\]\[5\],31.955µm
u_picorv32.picorv32_core.cpuregs\[17\]\[28\],31.94µm
_01541_,31.93µm
_05293_,31.93µm
_05465_,31.93µm
_05169_,31.92µm
_04331_,31.87µm
_03495_,31.86µm
u_picorv32.picorv32_core.cpuregs\[29\]\[27\],31.845µm
u_picorv32.picorv32_core.reg_next_pc\[24\],31.82µm
u_picorv32.picorv32_core.cpuregs\[12\]\[20\],31.81µm
net987,31.795µm
_04952_,31.79µm
_05225_,31.785µm
u_picorv32.picorv32_core.cpuregs\[24\]\[20\],31.76µm
u_picorv32.picorv32_core.cpuregs\[29\]\[19\],31.745µm
u_picorv32.picorv32_core.cpuregs\[31\]\[11\],31.7µm
_02895_,31.695µm
_04665_,31.69µm
u_picorv32.picorv32_core.cpuregs\[18\]\[16\],31.69µm
u_picorv32.picorv32_core.cpuregs\[27\]\[15\],31.68µm
u_picorv32.picorv32_core.cpuregs\[20\]\[8\],31.64µm
_01425_,31.63µm
u_picorv32.picorv32_core.cpuregs\[21\]\[5\],31.63µm
_04257_,31.62µm
_04999_,31.62µm
_05025_,31.62µm
_04960_,31.57µm
u_picorv32.picorv32_core.cpuregs\[22\]\[5\],31.56µm
_01729_,31.485µm
_01863_,31.485µm
u_picorv32.picorv32_core.count_cycle\[14\],31.47µm
_02719_,31.45µm
u_picorv32.picorv32_core.cpuregs\[11\]\[8\],31.45µm
u_picorv32.picorv32_core.cpuregs\[17\]\[9\],31.45µm
u_picorv32.picorv32_core.cpuregs\[26\]\[19\],31.435µm
u_picorv32.picorv32_core.cpuregs\[5\]\[20\],31.425µm
u_picorv32.picorv32_core.cpuregs\[16\]\[4\],31.41µm
_04119_,31.4µm
u_picorv32.picorv32_core.cpuregs\[12\]\[28\],31.39µm
_05681_,31.37µm
u_picorv32.picorv32_core.cpuregs\[11\]\[15\],31.355µm
_04169_,31.33µm
u_picorv32.picorv32_core.cpuregs\[27\]\[26\],31.33µm
u_picorv32.picorv32_core.cpuregs\[8\]\[6\],31.33µm
u_picorv32.picorv32_core.cpuregs\[13\]\[3\],31.325µm
_03591_,31.32µm
_05297_,31.32µm
u_picorv32.picorv32_core.cpuregs\[11\]\[10\],31.28µm
u_picorv32.picorv32_core.cpuregs\[19\]\[21\],31.28µm
u_picorv32.picorv32_core.cpuregs\[8\]\[7\],31.28µm
_03771_,31.27µm
u_picorv32.picorv32_core.cpuregs\[26\]\[7\],31.27µm
_02587_,31.225µm
u_picorv32.picorv32_core.cpuregs\[8\]\[9\],31.22µm
u_picorv32.picorv32_core.cpuregs\[29\]\[0\],31.2µm
u_picorv32.picorv32_core.cpuregs\[9\]\[0\],31.2µm
u_picorv32.picorv32_core.cpuregs\[8\]\[0\],31.195µm
_01747_,31.17µm
u_picorv32.picorv32_core.cpuregs\[13\]\[6\],31.155µm
u_picorv32.picorv32_core.cpuregs\[14\]\[11\],31.15µm
u_picorv32.picorv32_core.cpuregs\[7\]\[22\],31.15µm
u_picorv32.picorv32_core.cpuregs\[25\]\[24\],31.145µm
_01753_,31.015µm
u_picorv32.picorv32_core.cpuregs\[24\]\[4\],30.985µm
u_picorv32.picorv32_core.cpuregs\[20\]\[4\],30.98µm
_04521_,30.97µm
u_picorv32.picorv32_core.cpuregs\[27\]\[19\],30.97µm
_02546_,30.96µm
_05056_,30.96µm
u_picorv32.picorv32_core.count_cycle\[35\],30.955µm
u_picorv32.picorv32_core.count_cycle\[20\],30.95µm
_05244_,30.92µm
u_picorv32.picorv32_core.cpuregs\[23\]\[4\],30.92µm
u_picorv32.picorv32_core.cpuregs\[25\]\[13\],30.91µm
u_picorv32.picorv32_core.cpuregs\[2\]\[12\],30.91µm
u_picorv32.picorv32_core.cpuregs\[30\]\[27\],30.905µm
_03834_,30.9µm
u_picorv32.picorv32_core.cpuregs\[27\]\[13\],30.875µm
u_picorv32.picorv32_core.cpuregs\[4\]\[10\],30.87µm
u_picorv32.picorv32_core.cpuregs\[27\]\[4\],30.85µm
u_picorv32.picorv32_core.cpuregs\[14\]\[8\],30.845µm
_04077_,30.84µm
_04107_,30.84µm
_05313_,30.84µm
u_picorv32.picorv32_core.count_instr\[50\],30.83µm
u_picorv32.picorv32_core.cpuregs\[8\]\[4\],30.8µm
u_picorv32.picorv32_core.cpuregs\[13\]\[10\],30.79µm
_04667_,30.78µm
_04464_,30.775µm
u_picorv32.picorv32_core.cpuregs\[14\]\[17\],30.73µm
u_picorv32.picorv32_core.cpuregs\[16\]\[20\],30.72µm
_03619_,30.71µm
u_picorv32.picorv32_core.cpuregs\[21\]\[22\],30.695µm
u_picorv32.picorv32_core.cpuregs\[5\]\[30\],30.67µm
_05602_,30.66µm
_02622_,30.645µm
_05310_,30.645µm
u_picorv32.picorv32_core.cpuregs\[28\]\[9\],30.645µm
u_picorv32.picorv32_core.cpuregs\[6\]\[14\],30.635µm
_02207_,30.62µm
u_picorv32.picorv32_core.cpuregs\[13\]\[2\],30.61µm
u_picorv32.picorv32_core.cpuregs\[13\]\[23\],30.585µm
_02365_,30.58µm
_03349_,30.565µm
u_picorv32.picorv32_core.count_cycle\[63\],30.565µm
u_picorv32.picorv32_core.cpuregs\[16\]\[5\],30.555µm
_04924_,30.55µm
u_picorv32.picorv32_core.cpuregs\[10\]\[9\],30.55µm
_05501_,30.535µm
u_picorv32.picorv32_core.cpuregs\[14\]\[24\],30.535µm
u_picorv32.picorv32_core.cpuregs\[25\]\[1\],30.52µm
u_picorv32.picorv32_core.cpuregs\[16\]\[25\],30.5µm
_05067_,30.49µm
_05213_,30.49µm
u_picorv32.picorv32_core.cpuregs\[16\]\[13\],30.49µm
u_picorv32.picorv32_core.cpuregs\[30\]\[7\],30.475µm
_02976_,30.46µm
u_picorv32.picorv32_core.cpuregs\[17\]\[5\],30.44µm
u_picorv32.picorv32_core.reg_next_pc\[20\],30.435µm
_04385_,30.43µm
u_picorv32.picorv32_core.cpuregs\[26\]\[6\],30.43µm
u_picorv32.picorv32_core.cpuregs\[28\]\[15\],30.395µm
u_picorv32.picorv32_core.cpuregs\[31\]\[13\],30.375µm
u_picorv32.picorv32_core.cpuregs\[0\]\[10\],30.37µm
u_picorv32.picorv32_core.cpuregs\[29\]\[12\],30.37µm
u_picorv32.picorv32_core.cpuregs\[2\]\[5\],30.37µm
_04802_,30.36µm
_04940_,30.36µm
u_picorv32.picorv32_core.cpuregs\[6\]\[13\],30.335µm
u_picorv32.picorv32_core.cpuregs\[31\]\[18\],30.33µm
u_picorv32.picorv32_core.cpuregs\[27\]\[20\],30.32µm
net112,30.31µm
u_picorv32.picorv32_core.cpuregs\[24\]\[28\],30.31µm
u_picorv32.picorv32_core.cpuregs\[22\]\[11\],30.26µm
u_picorv32.picorv32_core.cpuregs\[9\]\[10\],30.25µm
_03077_,30.24µm
_04977_,30.24µm
u_picorv32.picorv32_core.cpuregs\[15\]\[14\],30.225µm
u_picorv32.picorv32_core.mem_rdata_q\[1\],30.135µm
u_picorv32.picorv32_core.cpuregs\[31\]\[5\],30.13µm
_02706_,30.125µm
_03740_,30.125µm
_02491_,30.115µm
u_picorv32.picorv32_core.cpuregs\[30\]\[9\],30.115µm
_05264_,30.105µm
u_picorv32.picorv32_core.cpuregs\[19\]\[30\],30.085µm
u_picorv32.picorv32_core.cpuregs\[20\]\[11\],30.08µm
u_picorv32.picorv32_core.cpuregs\[31\]\[15\],30.08µm
u_picorv32.picorv32_core.cpuregs\[5\]\[28\],30.08µm
u_picorv32.picorv32_core.cpuregs\[4\]\[18\],30.07µm
_04979_,30.06µm
_03748_,30.04µm
u_picorv32.picorv32_core.mem_rdata_q\[3\],30.04µm
_04649_,30.035µm
_03584_,30.025µm
u_picorv32.picorv32_core.cpuregs\[20\]\[10\],30.025µm
_03417_,30.005µm
u_picorv32.picorv32_core.cpuregs\[13\]\[9\],29.995µm
u_picorv32.picorv32_core.cpuregs\[23\]\[17\],29.96µm
u_picorv32.picorv32_core.cpuregs\[17\]\[22\],29.95µm
u_picorv32.picorv32_core.cpuregs\[7\]\[28\],29.95µm
u_picorv32.picorv32_core.cpuregs\[30\]\[4\],29.935µm
u_picorv32.picorv32_core.cpuregs\[17\]\[20\],29.915µm
_02559_,29.905µm
u_picorv32.picorv32_core.cpuregs\[18\]\[17\],29.9µm
u_picorv32.picorv32_core.cpuregs\[19\]\[29\],29.89µm
_05762_,29.88µm
u_picorv32.picorv32_core.cpuregs\[24\]\[14\],29.875µm
_03057_,29.815µm
u_picorv32.picorv32_core.cpuregs\[17\]\[27\],29.815µm
u_picorv32.picorv32_core.cpuregs\[25\]\[5\],29.815µm
_02112_,29.805µm
u_picorv32.picorv32_core.cpuregs\[4\]\[15\],29.79µm
net1304,29.78µm
u_picorv32.picorv32_core.cpuregs\[12\]\[22\],29.775µm
_04434_,29.77µm
_04730_,29.77µm
_05248_,29.77µm
u_picorv32.picorv32_core.cpuregs\[15\]\[18\],29.77µm
u_picorv32.picorv32_core.cpuregs\[21\]\[14\],29.77µm
_02046_,29.76µm
_02535_,29.76µm
_05700_,29.745µm
u_picorv32.picorv32_core.cpuregs\[1\]\[3\],29.74µm
u_picorv32.picorv32_core.cpuregs\[1\]\[18\],29.725µm
u_picorv32.picorv32_core.cpuregs\[8\]\[3\],29.72µm
_01846_,29.7µm
u_picorv32.picorv32_core.cpuregs\[16\]\[23\],29.695µm
u_picorv32.picorv32_core.cpuregs\[8\]\[22\],29.665µm
u_picorv32.picorv32_core.cpuregs\[17\]\[21\],29.66µm
_01628_,29.655µm
u_picorv32.picorv32_core.cpuregs\[10\]\[11\],29.65µm
u_picorv32.picorv32_core.cpuregs\[15\]\[10\],29.64µm
u_picorv32.picorv32_core.cpuregs\[5\]\[19\],29.64µm
u_picorv32.picorv32_core.cpuregs\[13\]\[17\],29.605µm
u_picorv32.picorv32_core.cpuregs\[19\]\[12\],29.605µm
u_picorv32.picorv32_core.cpuregs\[23\]\[19\],29.605µm
_05915_,29.59µm
_05065_,29.58µm
u_picorv32.picorv32_core.cpuregs\[31\]\[22\],29.56µm
u_picorv32.picorv32_core.cpuregs\[13\]\[26\],29.53µm
u_picorv32.picorv32_core.cpuregs\[8\]\[30\],29.53µm
_01861_,29.515µm
u_picorv32.picorv32_core.cpuregs\[15\]\[8\],29.515µm
u_picorv32.picorv32_core.cpuregs\[1\]\[12\],29.515µm
u_picorv32.picorv32_core.cpuregs\[12\]\[26\],29.505µm
_03624_,29.5µm
_02350_,29.49µm
u_picorv32.picorv32_core.cpuregs\[3\]\[11\],29.48µm
_05108_,29.46µm
u_picorv32.picorv32_core.cpuregs\[19\]\[3\],29.455µm
_02137_,29.445µm
u_picorv32.picorv32_core.cpuregs\[1\]\[29\],29.425µm
u_picorv32.picorv32_core.cpuregs\[21\]\[25\],29.425µm
_01540_,29.41µm
u_picorv32.picorv32_core.cpuregs\[28\]\[7\],29.4µm
net503,29.4µm
u_picorv32.picorv32_core.cpuregs\[4\]\[16\],29.395µm
u_picorv32.picorv32_core.cpuregs\[17\]\[30\],29.375µm
u_picorv32.picorv32_core.cpuregs\[19\]\[13\],29.375µm
_01730_,29.355µm
u_picorv32.picorv32_core.cpuregs\[21\]\[12\],29.35µm
u_picorv32.picorv32_core.cpuregs\[27\]\[30\],29.345µm
u_picorv32.picorv32_core.cpuregs\[17\]\[10\],29.335µm
u_picorv32.picorv32_core.cpuregs\[27\]\[31\],29.335µm
u_picorv32.picorv32_core.cpuregs\[5\]\[13\],29.31µm
_01810_,29.3µm
net118,29.245µm
u_picorv32.picorv32_core.cpuregs\[15\]\[15\],29.23µm
_01760_,29.17µm
u_picorv32.picorv32_core.cpuregs\[19\]\[24\],29.17µm
_02098_,29.16µm
_05104_,29.16µm
u_picorv32.picorv32_core.cpuregs\[17\]\[1\],29.16µm
_02196_,29.125µm
u_picorv32.picorv32_core.count_cycle\[3\],29.11µm
u_picorv32.picorv32_core.cpuregs\[4\]\[12\],29.11µm
_04808_,29.08µm
_02789_,29.065µm
_01723_,29.05µm
u_picorv32.picorv32_core.cpuregs\[8\]\[31\],29.05µm
u_picorv32.picorv32_core.cpuregs\[21\]\[17\],29.035µm
u_picorv32.picorv32_core.cpuregs\[29\]\[29\],29.015µm
u_picorv32.picorv32_core.cpuregs\[2\]\[11\],29.01µm
net114,29.005µm
u_picorv32.picorv32_core.cpuregs\[12\]\[16\],29.005µm
_01563_,29µm
u_picorv32.picorv32_core.cpuregs\[0\]\[26\],28.995µm
_05091_,28.98µm
u_picorv32.picorv32_core.count_instr\[31\],28.965µm
u_picorv32.picorv32_core.cpuregs\[24\]\[27\],28.95µm
u_picorv32.picorv32_core.cpuregs\[11\]\[21\],28.945µm
u_picorv32.picorv32_core.cpuregs\[2\]\[7\],28.94µm
u_picorv32.picorv32_core.cpuregs\[5\]\[14\],28.94µm
_02753_,28.93µm
u_picorv32.picorv32_core.cpuregs\[5\]\[31\],28.93µm
_03743_,28.92µm
u_picorv32.picorv32_core.cpuregs\[6\]\[15\],28.87µm
u_picorv32.picorv32_core.cpuregs\[1\]\[17\],28.85µm
u_picorv32.picorv32_core.cpuregs\[1\]\[7\],28.825µm
u_picorv32.picorv32_core.cpuregs\[21\]\[23\],28.82µm
u_picorv32.picorv32_core.cpuregs\[6\]\[18\],28.82µm
_04255_,28.81µm
_04993_,28.81µm
u_picorv32.picorv32_core.cpuregs\[12\]\[5\],28.81µm
u_picorv32.picorv32_core.cpuregs\[6\]\[11\],28.81µm
_02326_,28.8µm
u_picorv32.picorv32_core.instr_sw,28.775µm
net119,28.765µm
u_picorv32.picorv32_core.cpuregs\[21\]\[26\],28.765µm
u_picorv32.picorv32_core.cpuregs\[22\]\[29\],28.76µm
_02356_,28.75µm
u_picorv32.picorv32_core.cpuregs\[7\]\[17\],28.735µm
u_picorv32.picorv32_core.cpuregs\[18\]\[4\],28.71µm
u_picorv32.picorv32_core.cpuregs\[11\]\[31\],28.705µm
u_picorv32.picorv32_core.cpuregs\[4\]\[24\],28.69µm
_05042_,28.675µm
_05668_,28.675µm
_01790_,28.655µm
u_picorv32.picorv32_core.cpuregs\[10\]\[19\],28.655µm
u_picorv32.picorv32_core.cpuregs\[12\]\[14\],28.645µm
u_picorv32.picorv32_core.cpuregs\[14\]\[25\],28.64µm
u_picorv32.picorv32_core.cpuregs\[11\]\[13\],28.63µm
u_picorv32.picorv32_core.cpuregs\[17\]\[11\],28.63µm
u_picorv32.picorv32_core.cpuregs\[8\]\[20\],28.63µm
u_picorv32.picorv32_core.mem_rdata_q\[0\],28.63µm
u_picorv32.picorv32_core.cpuregs\[9\]\[11\],28.615µm
u_picorv32.picorv32_core.cpuregs\[11\]\[29\],28.6µm
u_picorv32.picorv32_core.cpuregs\[25\]\[17\],28.595µm
u_picorv32.picorv32_core.cpuregs\[26\]\[8\],28.57µm
u_picorv32.picorv32_core.cpuregs\[6\]\[7\],28.565µm
_04498_,28.56µm
u_picorv32.picorv32_core.cpuregs\[29\]\[4\],28.555µm
u_picorv32.picorv32_core.cpuregs\[11\]\[5\],28.55µm
u_picorv32.picorv32_core.cpuregs\[5\]\[4\],28.53µm
u_picorv32.picorv32_core.cpuregs\[13\]\[13\],28.52µm
u_picorv32.picorv32_core.cpuregs\[15\]\[16\],28.52µm
u_picorv32.picorv32_core.cpuregs\[11\]\[7\],28.51µm
u_picorv32.picorv32_core.cpuregs\[18\]\[7\],28.51µm
u_picorv32.picorv32_core.cpuregs\[25\]\[31\],28.51µm
u_picorv32.picorv32_core.cpuregs\[28\]\[24\],28.51µm
u_picorv32.picorv32_core.cpuregs\[31\]\[1\],28.51µm
u_picorv32.picorv32_core.cpuregs\[5\]\[5\],28.51µm
_05646_,28.5µm
u_picorv32.picorv32_core.cpuregs\[19\]\[19\],28.495µm
u_picorv32.picorv32_core.cpuregs\[5\]\[16\],28.495µm
u_picorv32.picorv32_core.cpuregs\[27\]\[22\],28.47µm
u_picorv32.picorv32_core.cpuregs\[22\]\[10\],28.46µm
u_picorv32.picorv32_core.cpuregs\[7\]\[2\],28.455µm
_05051_,28.45µm
u_picorv32.picorv32_core.cpuregs\[27\]\[23\],28.44µm
u_picorv32.picorv32_core.cpuregs\[3\]\[27\],28.44µm
u_picorv32.picorv32_core.cpuregs\[19\]\[26\],28.435µm
_05659_,28.42µm
u_picorv32.picorv32_core.cpuregs\[15\]\[5\],28.41µm
u_picorv32.picorv32_core.cpuregs\[6\]\[2\],28.41µm
u_picorv32.picorv32_core.cpuregs\[22\]\[23\],28.405µm
u_picorv32.picorv32_core.cpuregs\[10\]\[2\],28.4µm
u_picorv32.picorv32_core.cpuregs\[14\]\[4\],28.4µm
_01778_,28.39µm
u_picorv32.picorv32_core.cpuregs\[16\]\[31\],28.39µm
u_picorv32.picorv32_core.cpuregs\[27\]\[29\],28.385µm
_05078_,28.38µm
_04060_,28.36µm
u_picorv32.picorv32_core.cpuregs\[14\]\[6\],28.36µm
u_picorv32.picorv32_core.cpuregs\[19\]\[10\],28.355µm
u_picorv32.picorv32_core.cpuregs\[19\]\[23\],28.355µm
_03667_,28.35µm
u_picorv32.picorv32_core.cpuregs\[11\]\[6\],28.35µm
